text,is_retweet,extractedts,sentiment,score
aiuti guerra attacco politica pace #zelensky #ucraina,False,2023-02-25,neg,0.7051759
trattativa aiuti economia guerra conflitto #ucraina #usa #ucraina,False,2023-03-01,neg,0.8792447
aiuti economia politica trattativa conflitto #ukraine #russia #biden,False,2023-02-25,neg,0.3467918
pace economia politica attacco conflitto #russia #putin #zelensky,True,2023-03-02,neg,0.4435984
politica attacco trattativa economia pace #ucraina,True,2023-03-01,neu,0.9291863
guerra trattativa politica aiuti attacco #ucraina #russia,True,2023-02-27,neg,0.6119534
politica pace guerra conflitto aiuti #ucraina #ucraina,False,2023-02-25,neg,0.9196105
attacco politica guerra pace aiuti #putin,True,2023-02-27,neg,0.73207
politica pace attacco guerra trattativa #biden #russia #zelensky,True,2023-02-25,neu,0.8809399
trattativa aiuti guerra conflitto politica #zelensky,True,2023-03-02,neg,0.5522251
attacco pace aiuti trattativa politica #putin #ucraina #russia,False,2023-02-27,neu,0.6882039
aiuti guerra trattativa politica attacco #russia #russia #ucraina,False,2023-02-27,neu,0.7825745
politica attacco guerra economia aiuti #zelensky #ucraina #ucraina,False,2023-03-04,neg,0.6952165
pace trattativa economia politica guerra #ucraina #ucraina #biden,True,2023-03-04,neg,0.3676419
economia pace aiuti trattativa guerra #ucraina,True,2023-02-27,neg,0.516573
guerra pace economia conflitto attacco #putin #zelensky,False,2023-02-25,neg,0.7347872
aiuti politica attacco conflitto economia #ukraine,True,2023-02-25,neg,0.6386858
politica guerra economia attacco aiuti #putin #putin #ucraina,True,2023-02-25,neg,0.5979865
politica economia pace guerra aiuti #putin,True,2023-02-25,neg,0.919895
attacco pace economia politica guerra #putin,True,2023-03-04,neu,0.717876
trattativa attacco conflitto aiuti pace #nato,True,2023-02-25,neg,0.9151329
conflitto trattativa politica guerra aiuti #zelensky #putin #nato,True,2023-03-02,neu,0.6570076
pace economia trattativa conflitto guerra #russia,True,2023-02-27,neg,0.8134223
pace guerra politica attacco conflitto #ucraina,True,2023-03-02,neg,0.8659267
attacco pace economia conflitto guerra #russia #zelensky #russia,True,2023-03-04,neg,0.5979115
guerra trattativa aiuti pace attacco #russia,False,2023-02-26,neg,0.7142004
attacco politica aiuti trattativa guerra #usa #zelensky #ucraina,True,2023-03-03,neg,0.472095
guerra attacco trattativa pace aiuti #ucraina,True,2023-02-28,neg,0.7110006
conflitto trattativa economia attacco politica #zelensky #ucraina #ucraina,True,2023-03-03,neu,0.5046485
economia conflitto guerra aiuti pace #nato,True,2023-02-28,neg,0.6502051
politica conflitto guerra pace attacco #russia #ucraina,True,2023-02-28,neg,0.9431623
aiuti economia trattativa attacco guerra #russia #ucraina,True,2023-03-04,neg,0.5501543
conflitto guerra aiuti trattativa economia #usa #putin #nato,False,2023-02-25,neg,0.573952
trattativa pace attacco guerra economia #usa #biden #ucraina,False,2023-02-28,neg,0.8785817
guerra attacco conflitto economia trattativa #ucraina #ucraina #zelensky,True,2023-03-02,neg,0.9618711
economia attacco trattativa politica conflitto #putin,False,2023-02-28,neg,0.5687293
guerra aiuti politica conflitto economia #putin,True,2023-02-28,neu,0.9067898
politica economia trattativa conflitto guerra #russia #ucraina,True,2023-02-28,neg,0.729313
trattativa aiuti pace guerra conflitto #ucraina #russia #ucraina,True,2023-02-25,neg,0.6240306
pace aiuti trattativa guerra conflitto #zelensky,False,2023-02-25,neg,0.8278951
economia pace conflitto trattativa politica #ucraina #ukraine,False,2023-03-01,neg,0.5574271
pace guerra conflitto attacco aiuti #biden #ucraina,True,2023-02-25,neg,0.412957
guerra economia politica conflitto trattativa #ucraina #usa #ucraina,True,2023-02-25,neg,0.5602473
pace attacco aiuti conflitto trattativa #ucraina #ucraina,True,2023-03-02,pos,0.6851612
politica economia conflitto guerra pace #nato #biden,True,2023-02-28,neu,0.839721
trattativa politica aiuti economia attacco #zelensky #nato,True,2023-03-03,neg,0.4808719
economia politica attacco trattativa guerra #putin,True,2023-02-25,neu,0.7150619
pace aiuti attacco conflitto trattativa #ucraina #ucraina #zelensky,True,2023-02-27,neg,0.8696619
politica pace economia trattativa aiuti #zelensky #ucraina,True,2023-02-25,neg,0.340294
politica economia trattativa conflitto guerra #russia #guerra,True,2023-03-01,neg,0.5118915
trattativa aiuti guerra economia politica #ucraina,False,2023-02-25,neg,0.4860143
trattativa guerra aiuti conflitto economia #zelensky #russia #putin,True,2023-02-25,neg,0.70821
pace conflitto politica economia trattativa #russia,False,2023-02-27,neg,0.6679068
trattativa guerra conflitto attacco politica #nato #russia,True,2023-03-01,neg,0.6372147
economia guerra aiuti pace attacco #usa,True,2023-02-25,pos,0.3990398
pace attacco guerra politica economia #russia #ucraina,True,2023-02-27,neg,0.7684592
attacco trattativa pace guerra economia #ucraina #nato,False,2023-02-25,neg,0.7252943
aiuti attacco guerra conflitto politica #biden #russia,False,2023-03-03,neg,0.6121649
trattativa attacco pace aiuti guerra #nato #ucraina,True,2023-03-03,neg,0.6249035
trattativa conflitto economia attacco aiuti #ucraina #ucraina,True,2023-02-25,neu,0.5479076
guerra aiuti conflitto attacco pace #ucraina #ucraina,True,2023-02-26,neu,0.6462022
aiuti guerra economia attacco pace #zelensky #ucraina,True,2023-02-27,pos,0.6902883
guerra aiuti economia trattativa pace #ucraina #russia,True,2023-03-03,pos,0.5745255
economia aiuti pace conflitto guerra #biden,True,2023-03-04,neu,0.3701121
politica guerra pace conflitto attacco #ucraina #ucraina,True,2023-02-27,neu,0.5112782
conflitto economia aiuti pace guerra #nato #usa #ukraine,True,2023-03-03,neg,0.8382234
guerra aiuti conflitto economia pace #ucraina #ucraina,True,2023-03-03,neg,0.443507
aiuti politica guerra trattativa conflitto #nato,False,2023-03-04,neg,0.6334835
politica trattativa attacco pace aiuti #ucraina #biden #putin,True,2023-02-25,neg,0.5151401
guerra economia conflitto trattativa politica #putin #russia #putin,False,2023-03-04,neg,0.7330256
trattativa pace guerra aiuti attacco #ucraina,True,2023-03-02,neg,0.8508558
pace conflitto economia politica aiuti #ucraina,False,2023-03-02,neg,0.3434815
politica aiuti guerra economia pace #russia #russia #putin,True,2023-02-27,neu,0.6835975
economia politica aiuti attacco conflitto #russia #ucraina #russia,True,2023-02-27,neg,0.825373
conflitto trattativa guerra pace aiuti #russia #putin,False,2023-02-28,neg,0.5556066
conflitto attacco guerra pace economia #putin #russia #ucraina,False,2023-03-03,neg,0.6974146
attacco conflitto politica economia pace #ucraina #nato,True,2023-03-03,neg,0.5249356
aiuti politica conflitto economia pace #ucraina,False,2023-02-26,neg,0.3520427
economia conflitto aiuti attacco guerra #nato #russia,True,2023-02-27,neg,0.6727406
pace trattativa economia attacco guerra #russia #ucraina,False,2023-02-27,neg,0.901591
economia trattativa pace politica guerra #usa #ucraina,True,2023-02-27,neg,0.43595
politica attacco conflitto economia pace #ucraina #ucraina #ucraina,False,2023-03-02,neg,0.9528616
conflitto attacco aiuti politica guerra #zelensky #ucraina,True,2023-02-27,neg,0.9622917
aiuti pace conflitto attacco politica #russia,True,2023-03-02,neg,0.4407087
pace aiuti guerra trattativa attacco #ucraina #ucraina,True,2023-02-25,neg,0.9032892
conflitto politica pace trattativa aiuti #putin,True,2023-02-27,neg,0.9540841
aiuti attacco politica trattativa guerra #russia #ucraina,True,2023-02-27,neu,0.3456612
trattativa attacco politica aiuti conflitto #ucraina,False,2023-02-25,neg,0.8563039
pace attacco aiuti conflitto politica #zelensky #ucraina #nato,False,2023-02-27,neg,0.3601142
attacco trattativa pace aiuti conflitto #ucraina #zelensky,True,2023-02-27,neg,0.4011017
trattativa politica pace guerra attacco #russia #ucraina,False,2023-02-27,pos,0.7882153
conflitto pace aiuti trattativa economia #ucraina #zelensky,True,2023-02-27,neg,0.9180993
politica conflitto guerra economia attacco #putin #nato,True,2023-02-27,neu,0.4360586
aiuti conflitto pace politica guerra #russia #russia,False,2023-02-26,neg,0.5457282
politica trattativa pace economia guerra #ucraina,True,2023-02-25,pos,0.5838194
guerra aiuti economia conflitto pace #russia #ucraina,False,2023-02-25,neu,0.6601865
economia attacco aiuti conflitto guerra #ucraina #ucraina,True,2023-02-25,neg,0.7771533
economia trattativa conflitto pace attacco #nato #ucraina #russia,False,2023-02-25,neu,0.3580278
guerra conflitto attacco trattativa politica #russia,True,2023-03-01,neu,0.576507
economia pace trattativa guerra attacco #zelensky #ucraina #russia,False,2023-02-27,neg,0.4982062
politica conflitto guerra attacco economia #ucraina,True,2023-02-25,neu,0.6054753
conflitto politica guerra trattativa aiuti #ucraina #zelensky,False,2023-03-02,neu,0.6877207
economia guerra politica conflitto attacco #nato #zelensky,True,2023-03-02,neg,0.4824111
conflitto economia trattativa politica aiuti #putin,True,2023-02-25,neg,0.5466131
attacco guerra conflitto trattativa economia #ucraina #russia #nato,True,2023-03-01,neg,0.513253
attacco politica trattativa guerra aiuti #russia #ucraina #zelensky,True,2023-02-25,neg,0.5606727
economia conflitto politica pace guerra #usa,False,2023-02-27,neg,0.8303595
economia conflitto attacco aiuti guerra #ucraina,True,2023-02-26,neu,0.945303
guerra conflitto politica trattativa attacco #biden,True,2023-02-27,neg,0.8888102
aiuti attacco economia conflitto pace #putin #russia,True,2023-02-25,neg,0.564663
economia politica guerra attacco aiuti #ucraina #ucraina,True,2023-02-27,neg,0.9551886
economia trattativa guerra aiuti pace #ukraine #ucraina,True,2023-02-27,neu,0.5088475
aiuti attacco pace guerra economia #russia,True,2023-02-27,neg,0.5439713
aiuti trattativa conflitto economia guerra #putin #ucraina #ucraina,True,2023-02-27,neg,0.8062251
attacco guerra economia trattativa politica #putin #ukraine,True,2023-02-25,neg,0.4937976
pace economia conflitto guerra politica #zelensky #ucraina #ucraina,True,2023-02-25,neg,0.9228172
pace guerra conflitto attacco politica #putin #guerra,False,2023-02-28,neg,0.91538
economia conflitto aiuti attacco guerra #ucraina #nato,True,2023-02-27,pos,0.7311314
conflitto guerra attacco pace economia #russia #ucraina #russia,True,2023-02-25,neg,0.8550607
guerra economia trattativa attacco pace #ucraina,False,2023-03-01,neg,0.8968217
politica aiuti attacco conflitto pace #russia,True,2023-02-25,neg,0.3848058
conflitto trattativa pace economia politica #putin #ucraina,True,2023-02-28,neu,0.7053105
attacco trattativa guerra aiuti pace #russia,True,2023-02-27,neu,0.4841093
economia attacco trattativa conflitto pace #putin #ucraina,False,2023-02-25,neu,0.4867134
attacco trattativa politica conflitto economia #putin #ucraina #putin,True,2023-03-02,neu,0.6394007
conflitto aiuti pace economia trattativa #russia #putin #russia,False,2023-02-25,neg,0.3841365
guerra aiuti pace politica trattativa #zelensky #russia #ucraina,False,2023-03-03,neg,0.6757736
guerra conflitto economia aiuti politica #russia #ucraina #zelensky,False,2023-03-04,neg,0.9288725
conflitto pace guerra trattativa attacco #ucraina #biden,False,2023-02-28,neg,0.3987321
trattativa politica guerra economia attacco #ukraine,True,2023-02-27,neg,0.3958503
pace aiuti trattativa economia guerra #russia,True,2023-03-04,neu,0.5809066
pace guerra attacco aiuti economia #ucraina,True,2023-02-26,neg,0.966445
guerra attacco conflitto aiuti economia #putin #zelensky,True,2023-02-25,neg,0.7529452
pace trattativa conflitto guerra politica #ucraina,True,2023-02-26,neg,0.6494029
guerra attacco conflitto politica pace #ucraina #putin #ucraina,False,2023-02-25,neg,0.8650464
trattativa guerra pace conflitto attacco #ucraina #ucraina #russia,False,2023-02-27,neg,0.7287387
trattativa economia conflitto guerra politica #russia #russia #ucraina,False,2023-02-28,neg,0.532501
attacco guerra economia politica pace #russia #zelensky,True,2023-03-02,neg,0.6821096
politica attacco economia guerra aiuti #guerra #putin #putin,True,2023-02-25,neu,0.7781279
guerra attacco pace economia politica #russia #putin #russia,True,2023-03-04,neu,0.431808
pace economia trattativa politica conflitto #putin #ucraina,True,2023-02-27,neg,0.4555074
aiuti trattativa guerra politica conflitto #zelensky #ucraina,True,2023-02-28,neg,0.5750458
guerra economia conflitto aiuti trattativa #russia #guerra,True,2023-03-04,neg,0.6702259
pace guerra aiuti trattativa conflitto #putin,True,2023-03-03,neg,0.9349551
aiuti politica guerra economia trattativa #zelensky,False,2023-02-25,neg,0.7268606
attacco economia aiuti trattativa conflitto #putin #ukraine,True,2023-03-01,neg,0.4120046
politica guerra trattativa attacco aiuti #putin #nato #ukraine,False,2023-03-02,neg,0.6356386
economia conflitto politica trattativa guerra #ucraina #usa #usa,False,2023-03-04,neg,0.4334242
attacco politica conflitto pace aiuti #ucraina #ucraina #russia,True,2023-03-04,neg,0.9388647
aiuti politica trattativa attacco guerra #ucraina #ucraina #russia,True,2023-02-25,pos,0.7205899
aiuti politica attacco pace trattativa #ucraina #guerra,True,2023-02-25,neg,0.5115354
politica attacco conflitto trattativa pace #ukraine #guerra,False,2023-02-28,pos,0.6175246
economia attacco guerra politica conflitto #ucraina #russia,False,2023-02-25,neg,0.8780874
attacco pace guerra economia trattativa #ucraina #zelensky #putin,True,2023-02-27,neg,0.650822
politica pace trattativa economia guerra #russia #ucraina,True,2023-03-02,pos,0.3902622
aiuti conflitto guerra pace attacco #putin #putin #russia,False,2023-02-27,neg,0.7590906
politica pace conflitto trattativa economia #russia,True,2023-02-27,neg,0.9380805
pace aiuti economia attacco guerra #ucraina #putin #ucraina,True,2023-02-27,neg,0.4762149
conflitto pace economia attacco aiuti #usa #ucraina #ucraina,True,2023-02-27,neg,0.340999
politica aiuti attacco economia guerra #zelensky #kiev #ucraina,False,2023-02-27,neu,0.8007321
economia pace conflitto guerra trattativa #russia #russia,True,2023-02-26,neg,0.4487655
guerra conflitto pace economia politica #ukraine #russia,False,2023-02-27,neu,0.6437489
conflitto economia pace aiuti guerra #russia,True,2023-03-02,neg,0.6474209
aiuti economia politica conflitto guerra #ucraina #ucraina #nato,False,2023-02-25,neu,0.612262
aiuti trattativa politica conflitto pace #putin,True,2023-02-25,neu,0.6842289
attacco pace trattativa economia conflitto #putin #ucraina #ucraina,True,2023-03-03,neg,0.9010777
pace guerra economia aiuti conflitto #nato #russia #russia,True,2023-02-25,neg,0.9660763
guerra attacco pace trattativa conflitto #nato #putin #nato,False,2023-02-27,neu,0.92988
politica attacco guerra pace economia #ucraina,True,2023-03-04,neg,0.4734588
aiuti politica pace guerra conflitto #ucraina #ucraina #nato,True,2023-02-27,neg,0.9535754
politica attacco guerra trattativa pace #ucraina #ukraine #russia,False,2023-02-25,neg,0.6499323
pace economia politica attacco trattativa #russia,True,2023-02-27,neg,0.4255681
attacco economia guerra politica pace #russia,True,2023-03-04,neg,0.5697555
politica conflitto guerra pace trattativa #ucraina #zelensky,True,2023-02-27,neg,0.9403981
politica guerra attacco aiuti economia #ucraina #russia,False,2023-03-03,neg,0.9383161
guerra trattativa conflitto attacco aiuti #ucraina #putin #ucraina,True,2023-02-26,neu,0.6357411
aiuti pace attacco trattativa politica #russia,False,2023-02-27,neg,0.8776713
trattativa politica attacco guerra conflitto #ucraina #ucraina,False,2023-03-03,neg,0.82308
trattativa economia aiuti conflitto attacco #zelensky,False,2023-03-01,neg,0.4958991
politica conflitto guerra aiuti trattativa #russia #russia #russia,True,2023-02-25,neg,0.8973293
attacco conflitto economia trattativa guerra #russia,False,2023-03-01,neg,0.6412934
politica guerra pace attacco conflitto #russia #zelensky #russia,True,2023-02-28,neu,0.4818359
guerra politica attacco conflitto pace #putin,True,2023-02-25,pos,0.5738785
trattativa guerra politica conflitto aiuti #russia #nato,False,2023-02-26,neg,0.3747631
economia aiuti politica attacco conflitto #ucraina,True,2023-02-25,neg,0.8281065
attacco guerra trattativa conflitto aiuti #putin,True,2023-02-27,neu,0.7846448
guerra conflitto attacco politica pace #ukraine #ucraina,True,2023-02-25,neg,0.80762
conflitto politica pace attacco economia #kiev #putin #guerra,False,2023-02-27,neg,0.4799004
attacco economia trattativa conflitto pace #ucraina,False,2023-02-27,neg,0.5238359
economia trattativa pace attacco politica #ucraina #usa,False,2023-03-02,neu,0.6861264
conflitto attacco aiuti trattativa pace #ucraina,True,2023-02-27,neg,0.4990513
economia conflitto pace guerra aiuti #putin #zelensky #nato,False,2023-02-25,pos,0.5689541
economia pace aiuti politica conflitto #zelensky #ucraina,False,2023-03-01,neg,0.8649626
attacco trattativa guerra conflitto politica #zelensky #ukraine #ucraina,False,2023-02-27,neg,0.4208209
politica guerra conflitto pace attacco #ucraina,False,2023-02-27,neg,0.6810119
attacco guerra aiuti trattativa politica #ucraina #usa,False,2023-02-28,neg,0.5598636
pace politica attacco trattativa aiuti #ukraine #russia,True,2023-02-27,neu,0.8274646
aiuti conflitto trattativa attacco guerra #ucraina #ucraina #nato,True,2023-02-25,neg,0.3510532
guerra economia conflitto pace attacco #putin,True,2023-03-02,neu,0.6803031
pace conflitto trattativa guerra aiuti #biden #ucraina #russia,True,2023-02-27,neg,0.9647955
guerra pace economia conflitto trattativa #ucraina #ucraina,False,2023-02-25,pos,0.5309414
pace economia conflitto guerra politica #putin #russia #ucraina,False,2023-02-27,neu,0.4367844
pace aiuti conflitto politica guerra #ucraina,True,2023-02-27,neu,0.6631457
pace trattativa politica conflitto attacco #russia #usa,True,2023-02-27,neg,0.3456674
aiuti politica trattativa economia pace #putin #ucraina #ucraina,False,2023-02-25,pos,0.5985696
politica conflitto pace attacco trattativa #putin #ucraina #zelensky,True,2023-02-27,neu,0.4741105
guerra economia conflitto aiuti pace #zelensky #ukraine #ucraina,True,2023-02-27,neg,0.6148149
aiuti economia politica trattativa attacco #putin #zelensky,False,2023-03-02,pos,0.5517833
conflitto economia trattativa attacco politica #russia #guerra,True,2023-02-27,neg,0.4245467
conflitto politica economia trattativa attacco #ucraina,True,2023-02-25,pos,0.8204057
politica pace conflitto attacco aiuti #russia #biden,False,2023-03-04,pos,0.7682086
trattativa economia pace conflitto politica #ucraina,True,2023-02-28,neg,0.8306114
guerra politica attacco pace aiuti #ucraina #putin #putin,True,2023-03-03,neg,0.4321717
pace economia attacco trattativa conflitto #nato,True,2023-03-02,neu,0.6141868
trattativa economia pace aiuti conflitto #russia #ukraine #russia,True,2023-02-25,neu,0.4579598
pace aiuti conflitto attacco economia #putin,False,2023-02-27,neg,0.7386932
aiuti attacco economia conflitto politica #ucraina #ucraina #guerra,True,2023-03-01,neu,0.6395118
attacco conflitto politica pace trattativa #russia,True,2023-02-27,neg,0.7238388
aiuti pace economia conflitto politica #zelensky #ucraina,True,2023-02-28,pos,0.8200354
guerra trattativa economia attacco politica #putin #russia #ucraina,True,2023-02-25,neg,0.7189663
aiuti trattativa pace politica economia #ucraina #zelensky,True,2023-02-25,neg,0.659126
trattativa politica aiuti pace guerra #russia,True,2023-02-27,neg,0.6498635
trattativa aiuti politica pace guerra #ucraina,True,2023-02-27,neg,0.485138
conflitto aiuti politica pace trattativa #putin #ukraine,True,2023-02-25,neg,0.8962884
attacco aiuti guerra politica pace #putin #ucraina #ucraina,True,2023-03-01,neg,0.3901913
pace guerra trattativa aiuti conflitto #usa #ucraina #zelensky,True,2023-02-28,neg,0.6914793
trattativa conflitto politica pace aiuti #ukraine #ucraina,False,2023-02-26,neg,0.5623573
pace aiuti economia attacco politica #zelensky,True,2023-02-27,pos,0.8808621
politica economia conflitto aiuti attacco #ucraina,True,2023-02-27,neg,0.4227596
trattativa attacco politica guerra conflitto #russia,False,2023-02-27,neu,0.7592151
politica aiuti trattativa attacco conflitto #ucraina #ucraina #russia,True,2023-02-27,neu,0.966898
politica conflitto economia trattativa attacco #ucraina #ucraina,True,2023-03-01,neg,0.599698
economia politica pace guerra attacco #russia,True,2023-03-04,neg,0.4181687
economia politica aiuti guerra pace #ucraina,False,2023-02-28,neg,0.5046229
economia guerra pace attacco aiuti #russia #biden,True,2023-03-03,neg,0.7231432
attacco politica conflitto trattativa economia #putin,True,2023-02-27,neg,0.5372942
economia trattativa conflitto attacco guerra #ucraina #nato,False,2023-02-26,neg,0.4696858
conflitto attacco economia politica pace #putin,False,2023-03-03,neg,0.5266863
politica conflitto aiuti pace economia #usa #russia,True,2023-03-02,neg,0.5488635
trattativa pace conflitto politica economia #putin,True,2023-02-25,neg,0.7768448
attacco conflitto politica guerra pace #putin #zelensky #ucraina,False,2023-03-04,neg,0.6342014
conflitto trattativa politica pace economia #ucraina #nato,False,2023-02-26,neg,0.5165881
conflitto attacco trattativa politica aiuti #russia,True,2023-02-25,neu,0.9273421
conflitto attacco guerra aiuti economia #ucraina #nato,True,2023-02-27,neu,0.9060276
guerra trattativa aiuti politica attacco #ucraina #ucraina #ucraina,True,2023-02-25,neu,0.3507487
politica conflitto pace guerra aiuti #ucraina #ucraina,False,2023-03-04,neg,0.7412806
guerra attacco aiuti economia trattativa #russia #russia #russia,True,2023-02-25,neg,0.8539632
pace trattativa aiuti economia guerra #russia,True,2023-02-27,neg,0.3712984
pace trattativa economia attacco conflitto #ucraina #russia,True,2023-03-03,neg,0.8352788
economia conflitto attacco aiuti guerra #ucraina,True,2023-02-27,neg,0.9634923
guerra aiuti pace trattativa attacco #ucraina,True,2023-03-03,neg,0.9345281
trattativa conflitto attacco guerra politica #ucraina #ucraina,True,2023-03-02,neg,0.6988329
trattativa conflitto guerra politica aiuti #ucraina,True,2023-02-25,neg,0.9226855
politica economia attacco trattativa guerra #ucraina,False,2023-03-01,neg,0.4963188
politica aiuti pace guerra attacco #putin,False,2023-02-25,neg,0.4622111
economia politica trattativa aiuti pace #usa #putin #ucraina,False,2023-03-01,neg,0.9634076
economia conflitto attacco guerra pace #nato #russia #russia,True,2023-02-25,neu,0.9256434
aiuti attacco pace politica economia #russia,True,2023-02-27,neu,0.9100409
attacco trattativa pace conflitto guerra #putin #ucraina,False,2023-03-02,neg,0.521119
aiuti pace attacco trattativa economia #ucraina #russia,True,2023-03-04,neu,0.53484
trattativa conflitto guerra attacco aiuti #russia #ucraina,True,2023-03-04,neg,0.9151049
attacco guerra trattativa aiuti conflitto #ucraina,True,2023-02-25,neg,0.6570122
politica attacco guerra conflitto economia #kiev,True,2023-02-27,neg,0.9590736
conflitto economia aiuti trattativa attacco #ucraina #russia #usa,True,2023-03-03,neu,0.7338579
trattativa aiuti politica conflitto pace #nato #biden,False,2023-02-25,neu,0.9256627
pace trattativa attacco guerra conflitto #ucraina #zelensky #russia,True,2023-02-27,neg,0.8186107
politica guerra aiuti economia pace #ucraina #ucraina #ucraina,False,2023-02-26,pos,0.7931666
attacco aiuti pace conflitto politica #russia,False,2023-03-03,neg,0.8859358
aiuti pace conflitto guerra economia #russia #ucraina #ucraina,False,2023-03-04,neg,0.648261
guerra attacco pace politica conflitto #zelensky #putin,True,2023-03-01,neg,0.3701612
trattativa pace attacco guerra politica #biden #zelensky #ucraina,False,2023-03-04,neg,0.9171233
aiuti conflitto attacco pace politica #zelensky #putin #ucraina,True,2023-02-27,neg,0.8280373
politica aiuti trattativa conflitto guerra #ucraina,False,2023-03-04,neg,0.8024932
pace economia guerra trattativa conflitto #zelensky #nato,True,2023-02-27,neg,0.503491
trattativa politica guerra conflitto aiuti #russia #russia,False,2023-03-01,neg,0.5671544
trattativa guerra economia aiuti pace #russia,False,2023-03-02,neg,0.505209
politica attacco economia conflitto pace #putin #ucraina #biden,False,2023-03-02,neg,0.3846256
guerra politica pace aiuti conflitto #russia #putin #ucraina,False,2023-02-27,neg,0.7483412
aiuti attacco guerra economia conflitto #russia #zelensky,False,2023-03-04,neg,0.3631502
guerra pace politica attacco trattativa #guerra #putin,True,2023-03-01,neu,0.7538246
pace politica conflitto economia guerra #russia,False,2023-03-01,neg,0.8022557
conflitto economia attacco pace trattativa #russia #ucraina,True,2023-03-03,pos,0.9193986
attacco trattativa politica economia guerra #ucraina,True,2023-02-27,neg,0.4074209
trattativa economia guerra politica conflitto #putin #ucraina,True,2023-03-02,neg,0.9368838
attacco economia conflitto pace guerra #ucraina #ucraina #ukraine,True,2023-02-27,neg,0.8467317
pace economia aiuti politica guerra #putin,True,2023-03-01,neu,0.8281417
aiuti economia guerra politica conflitto #zelensky #biden,True,2023-03-01,neg,0.3400668
pace attacco economia conflitto guerra #ucraina,True,2023-02-25,neg,0.4310361
guerra economia politica aiuti conflitto #ucraina #zelensky #usa,False,2023-02-27,neg,0.5395721
economia conflitto attacco politica pace #ucraina #ucraina #ucraina,True,2023-03-02,neu,0.887984
trattativa conflitto guerra politica pace #putin #kiev #ucraina,False,2023-03-02,neg,0.781081
trattativa aiuti conflitto guerra pace #putin #ukraine #russia,True,2023-03-04,neg,0.7961501
economia guerra attacco politica pace #ukraine #russia #biden,True,2023-03-01,neg,0.3742079
guerra pace politica economia trattativa #zelensky #biden #russia,False,2023-02-26,pos,0.4089118
conflitto pace trattativa politica attacco #nato,True,2023-02-26,neg,0.5241248
guerra conflitto politica attacco economia #nato #putin #ucraina,False,2023-03-02,neu,0.8115283
aiuti economia conflitto pace politica #putin,True,2023-02-26,neg,0.5628584
conflitto trattativa attacco guerra aiuti #ucraina,True,2023-03-03,neg,0.3377943
pace conflitto politica trattativa aiuti #kiev,True,2023-03-01,neu,0.5948903
economia conflitto guerra pace aiuti #kiev,False,2023-03-04,neg,0.6277409
attacco aiuti politica conflitto guerra #ukraine,True,2023-02-26,neg,0.4484804
pace trattativa economia aiuti conflitto #putin #putin #zelensky,True,2023-03-01,neg,0.5552263
trattativa pace economia attacco politica #zelensky #ucraina #ucraina,True,2023-02-26,neg,0.9015079
trattativa conflitto aiuti pace guerra #putin #zelensky,False,2023-03-01,neg,0.8908681
aiuti economia pace politica attacco #ucraina,True,2023-03-03,neu,0.4825892
politica trattativa economia aiuti conflitto #zelensky #nato,False,2023-02-25,neg,0.3729323
guerra pace attacco conflitto politica #ucraina #russia,True,2023-03-04,neg,0.7054362
trattativa politica aiuti conflitto pace #zelensky #zelensky,True,2023-03-03,neg,0.6885171
attacco pace aiuti economia guerra #zelensky #biden #ucraina,False,2023-02-25,neg,0.5714052
pace aiuti economia guerra attacco #ucraina,False,2023-03-01,neg,0.3849301
conflitto politica trattativa aiuti pace #ucraina #ucraina #ucraina,True,2023-02-27,pos,0.5694322
politica guerra aiuti attacco pace #ucraina,True,2023-02-25,pos,0.8905221
trattativa politica pace attacco economia #ucraina #russia #putin,False,2023-02-27,neg,0.6098305
trattativa conflitto aiuti pace guerra #zelensky #zelensky,True,2023-03-04,neg,0.3564779
aiuti economia trattativa pace conflitto #russia #zelensky,False,2023-02-28,neg,0.3674472
conflitto politica aiuti attacco pace #zelensky #ucraina #putin,True,2023-02-27,neg,0.3645803
trattativa economia attacco guerra conflitto #russia,False,2023-03-03,neg,0.649954
trattativa attacco conflitto guerra politica #russia,False,2023-03-03,neg,0.6752305
economia conflitto pace guerra aiuti #usa #putin #ucraina,True,2023-03-03,neu,0.770407
conflitto guerra politica pace attacco #ucraina #russia #nato,True,2023-03-04,neg,0.8235249
politica guerra attacco trattativa economia #nato,False,2023-03-02,neg,0.3430292
conflitto attacco guerra trattativa pace #putin #nato #russia,True,2023-02-27,neg,0.8177919
economia guerra aiuti pace trattativa #ucraina #nato #russia,True,2023-03-01,neg,0.9386897
aiuti politica guerra economia conflitto #zelensky,True,2023-02-26,neg,0.4518902
pace trattativa politica aiuti economia #guerra,False,2023-03-04,neg,0.4804642
pace trattativa conflitto economia politica #russia #nato #zelensky,False,2023-02-25,neg,0.5830019
pace trattativa conflitto politica guerra #ucraina #russia,True,2023-03-04,neg,0.6132001
guerra trattativa pace politica economia #russia #putin #kiev,True,2023-02-27,pos,0.9458976
pace guerra attacco trattativa aiuti #putin,True,2023-03-01,pos,0.3941613
pace politica trattativa conflitto economia #russia,True,2023-02-28,neu,0.5726882
aiuti pace attacco guerra politica #ucraina #ucraina,True,2023-02-27,neg,0.5812473
politica aiuti pace attacco economia #biden,False,2023-03-04,neg,0.6165357
aiuti trattativa pace conflitto attacco #ucraina #nato,False,2023-02-25,neu,0.4337809
